Area,HUB,Gasoducto,Volumen,Coef_Inyeccion,Volumen_inyectado,Sufijo,Clave_croma,C1,C2,C3,iC4,nC4,iC5,nC5,nC6,nC7,nC8,nC9,nC10,N2,CO2,Vol_C1,Vol_C2,Vol_C3,Vol_iC4,Vol_nC4,Vol_iC5,Vol_nC5,Vol_nC6,Vol_nC7,Vol_nC8,Vol_nC9,Vol_nC10,Vol_N2,Vol_CO2,z,densidad,PCS,IW
lng1,ARG LNG,VM LIQ,0.0,1.0,0.0,,lng1,0.7866689930462045,0.11830063776903263,0.04813748933887026,0.010461365779162157,0.014601684918848582,0.004825946345645965,0.003913755587110438,0.005916998312951869,0.001690570946557677,0.0008452854732788385,0.0,0.0,0.002677754807489837,0.0019740213470009925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962105254254792,0.7390374016884859,11496.067365850331,13372.60729233018
lng2,ARG LNG,VM LIQ,0.0,1.0,0.0,,lng2,0.7866689930462045,0.11830063776903263,0.04813748933887026,0.010461365779162157,0.014601684918848582,0.004825946345645965,0.003913755587110438,0.005916998312951869,0.001690570946557677,0.0008452854732788385,0.0,0.0,0.002677754807489837,0.0019740213470009925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962105254254792,0.7390374016884859,11496.067365850331,13372.60729233018
lng3,ARG LNG,VM LIQ,0.0,1.0,0.0,,lng3,0.7866689930462045,0.11830063776903263,0.04813748933887026,0.010461365779162157,0.014601684918848582,0.004825946345645965,0.003913755587110438,0.005916998312951869,0.001690570946557677,0.0008452854732788385,0.0,0.0,0.002677754807489837,0.0019740213470009925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962105254254792,0.7390374016884859,11496.067365850331,13372.60729233018
lomaamarilla,NEUBA I,NEUI,0.0,1.0,0.0,,lomaamarilla,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
lomaancha,EM / RDM,Otros,0.0,1.0,0.0,,lomaancha,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
lomacampana,Loma Campana,YPF - RDM,2411.2354838709684,1.0,2411.2354838709684,,lomacampana,0.7547497379386967,0.13349066057611986,0.07167103674763742,0.007267090161864403,0.017944696644110164,0.0008646923761461399,0.0009314504222525055,0.00017675656698899547,0.0,0.0,0.0,0.0,0.009641267290308847,0.0032626112758750254,1819.8793495601,321.8774175465156,172.81574697172346,17.52266566277707,43.26888929557872,2.084976939996275,2.245946309601838,0.42620170633108173,0.0,0.0,0.0,0.0,23.247365799877194,7.866924078467394,0.9963197935157022,0.7383067871726086,11357.76878452691,13218.269215515338
lomadelmolle,Otros,Otros,0.0,1.0,0.0,,lomadelmolle,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
lomajarillosaestepuestosilvaoeste,Hub Centro (resto),VMN,0.0,1.0,0.0,,lomajarillosaestepuestosilvaoeste,0.7518323333333333,0.13297466666666663,0.071394,0.007239,0.01787533333333333,0.002461000000000001,0.002651,0.0005030666666666666,0.00014373333333333332,7.186666666666666e-05,0.0,0.0,0.009604000000000001,0.0032499999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962339510884118,0.745584504375694,11458.96718706134,13270.798013856545
lomalalatasierrabarrosa,Loma la Lata-Sierra Barrosa,CO (Troncal),5128.436774193548,0.3497701258118617,1793.7739757278555,,lomalalatasierrabarrosa,0.8842543547248185,0.05827854216622827,0.02999389730439402,0.004202591655879963,0.0064777679571461745,0.001129465771506058,0.0009196346507125877,0.00105279320345544,0.00030079805813012573,0.00015039902906506286,0.0,0.0,0.005135626177310326,0.008104129301353267,1586.1524494294072,104.53853228113876,53.802272415275866,7.538499542928512,11.619651582332603,2.026006307402951,1.649616703625816,1.8884730501815297,0.5395637286232942,0.2697818643116471,0.0,0.0,9.212152585925992,14.536976236701058,0.9972758528892447,0.6462580274829305,10034.601747025004,12482.37327172303
lomalalatasierrabarrosa,Loma la Lata-Sierra Barrosa,YPF - RDM,5128.436774193548,0.6502298741881383,3334.6627984656925,,lomalalatasierrabarrosa,0.8842543547248185,0.05827854216622827,0.02999389730439402,0.004202591655879963,0.0064777679571461745,0.001129465771506058,0.0009196346507125877,0.00105279320345544,0.00030079805813012573,0.00015039902906506286,0.0,0.0,0.005135626177310326,0.008104129301353267,2948.6901010821384,194.33928651053563,100.01953352196315,14.014226052005245,21.601171823788455,3.7663874903816033,3.0666714579112573,3.5107103300403786,1.0030600942972512,0.5015300471486256,0.0,0.0,17.125581560303317,27.0245384951785,0.9972758528892447,0.6462580274829305,10034.601747025004,12482.37327172303
lomanegrarionnorte,Otros,Otros,410.5125806451613,1.0,410.5125806451613,,lomanegrarionnorte,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,343.6520589594114,38.79519237843759,16.29067780395223,3.0192225072072785,4.1635890971340865,0.7065200538294946,0.4346309720801482,0.25170312862258803,0.10784228302363547,0.0338267442359263,0.0,0.0,1.554210569996872,1.5031061472299823,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
lomanegrazonani,Otros,Otros,6.534699041850319,1.0,6.534699041850319,,lomanegrazonani,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,5.4703872336450035,0.617556972469275,0.2593213500772006,0.048061159036765985,0.06627763183515786,0.0112466612145034,0.006918624984274509,0.004006708371411615,0.0017166754364457454,0.0005384672810758324,0.0,0.0,0.02474052879604948,0.023927028703155204,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
lomaranqueles,EM / RDM,Otros,0.0,1.0,0.0,,lomaranqueles,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
losbastos,NEUBA I,NEUI,57.449354838709674,1.0,57.449354838709674,,losbastos,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,48.092531159909804,5.429209427594523,2.279805720573779,0.42252635688039564,0.5826752180601128,0.09887424450993697,0.06082461321814807,0.03522469963655396,0.015092033414188171,0.004733897873711639,0.0,0.0,0.21750464843123188,0.21035281860728736,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
loscaldenes,NEUBA I,NEUI,14.310481032945491,1.0,14.310481032945491,,loscaldenes,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,11.979721215711516,1.3524015849370208,0.5678935231677957,0.10525018832730666,0.14514284241880102,0.024629310541062426,0.015151248891102493,0.008774378710697967,0.0037593852625268267,0.0011792013317441976,0.0,0.0,0.054179827688079406,0.052398325957838034,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
lostoldosiieste,Los Toldos II Este,VMN,47.70705808145992,1.0,47.70705808145992,,lostoldosiieste,0.6970753264780742,0.13828140273829492,0.08780686564211204,0.010886623947441281,0.032542563696745005,0.007577268529559131,0.009496592583911214,0.004955364239411557,0.001693901967635282,0.0007705900437407176,0.0,0.0,0.0039041770502872774,0.00500932308278745,33.25541308744212,6.596998912021586,4.189007239139187,0.5193688009715937,1.552509976400223,0.3614891898384959,0.45305449397661385,0.2364058495843966,0.08081107955427565,0.03676258397373315,0.0,0.0,0.186256801298358,0.23898006725933874,0.9951248593913143,0.8320732975558066,12699.99998578473,13922.682774001938
lostoldosiieste,Los Toldos II Este,TBX El Porton,47.70705808145992,0.0,0.0,TBX,lostoldosiiestetbx,0.8686316549603552,0.09687926284930569,0.0007536752104118354,4.871639191406924e-05,0.00010959894408789543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016521487647036835,0.01705560399688834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997578263020911,0.6265490174801136,9395.771637107193,11870.114989640968
lostoldosiioeste,Hub Norte (resto),VMN,0.0,1.0,0.0,,lostoldosiioeste,0.74371,0.09003,0.04522,0.0055000000000000005,0.013420000000000001,0.00296,0.0034200000000000003,0.00197,0.00064,0.00032,0.0002,0.0,0.00596,0.08664999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964230452221913,0.7785015398927598,10091.990711778702,11437.92130423118
lostoldosinorte,Hub Norte (resto),VMN,316.88612903225805,1.0,316.88612903225805,,lostoldosinorte,0.78765,0.125665,0.051985,0.0074,0.012730000000000002,0.00287,0.0030150000000000003,0.002105,0.00104,0.0014,0.0002,0.0,0.0013,0.00264,249.59535953225804,39.82149540483871,16.473325417741936,2.3449573548387095,4.033960422580646,0.9094631903225807,0.9554116790322581,0.6670453016129032,0.32956157419354837,0.44364058064516126,0.06337722580645161,0.0,0.41195196774193543,0.8365793806451612,0.9963658768494236,0.7250688185178923,11309.665108789328,13281.897697831944
lostoldosisur,Hub Norte (resto),VMN,-21.982603447141145,1.0,-21.982603447141145,,lostoldosisur,0.7568586666666668,0.13017199999999998,0.06459933333333334,0.008259666666666667,0.018172000000000004,0.003656333333333333,0.004220333333333332,0.0021011666666666665,0.0006003333333333333,0.0003001666666666666,0.0,0.0,0.002144333333333333,0.008915666666666665,-16.63772393486532,-2.8615194559212567,-1.4200615276163533,-0.18156897693890348,-0.399467869841449,-0.0803757257372304,-0.09277391408141798,-0.04618911360968473,-0.013196889602767065,-0.006598444801383533,-0.0,-0.0,-0.04713802932515299,-0.19598956480022803,0.9961150681538841,0.7533920304956854,11549.133484837892,13305.735622945062
magallanes,Otros,0,1688.783870967742,0.0,0.0,,magallanes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
matamora,Otros,NEUII,0.0,1.0,0.0,,matamora,0.671032896710329,0.168983101689831,0.100889911008899,0.009199080091990799,0.025397460253974595,0.0033996600339966,0.0035996400359964006,0.0007999200079992,0.0001999800019998,0.0,0.0,0.0,0.0142985701429857,0.0021997800219978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954859767900457,0.8114410170612508,12328.149422183227,13685.775486072695
mesetabuenaesperanza,NEUBA I,NEUI,0.0,1.0,0.0,,mesetabuenaesperanza,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
narambuena,GPA,TBX El Porton,0.0,1.0,0.0,TBX,narambuenatbx,0.8686316549603552,0.09687926284930569,0.0007536752104118354,4.871639191406924e-05,0.00010959894408789543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016521487647036835,0.01705560399688834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997578263020911,0.6265490174801136,9395.771637107193,11870.114989640968
neuquendelmedio,NEUBA I,NEUI,0.0,1.0,0.0,,neuquendelmedio,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
octogonofiscal,NEUBA I,NEUI,118.11419354838715,1.0,118.11419354838715,,octogonofiscal,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,98.87683768775653,11.162295815958212,4.68721389280304,0.8687018337452032,1.1979632090738135,0.2032825553182409,0.12505362607333134,0.0724209523716417,0.03102877936100048,0.009732755594273848,0.0,0.0,0.4471831966539354,0.43247924367792523,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
otrosaustral,Otros,0,1578.074108913075,0.0,0.0,,otrosaustral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
otroscuyana,Otros,0,0.0,0.0,0.0,,otroscuyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
otrosgolfosanjorge,Otros,0,0.0,0.0,0.0,,otrosgolfosanjorge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
otrosneuquina,Otros,CO (Troncal),1528.9977223148294,0.25,382.24943057870735,,otrosneuquina,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,319.9921513927511,36.124203970906905,15.169090078836119,2.8113537528049024,3.8769324902100983,0.6578772515188817,0.4047073084298786,0.23437376130995677,0.10041751025828968,0.03149782572361904,0.0,0.0,1.4472055995142257,1.3996196364433826,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
otrosneuquina,Otros,NEUII,1528.9977223148294,0.25,382.24943057870735,,otrosneuquina,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,319.9921513927511,36.124203970906905,15.169090078836119,2.8113537528049024,3.8769324902100983,0.6578772515188817,0.4047073084298786,0.23437376130995677,0.10041751025828968,0.03149782572361904,0.0,0.0,1.4472055995142257,1.3996196364433826,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
otrosneuquina,Otros,GPA (a MEGA),1528.9977223148294,0.25,382.24943057870735,,otrosneuquina,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,319.9921513927511,36.124203970906905,15.169090078836119,2.8113537528049024,3.8769324902100983,0.6578772515188817,0.4047073084298786,0.23437376130995677,0.10041751025828968,0.03149782572361904,0.0,0.0,1.4472055995142257,1.3996196364433826,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
otrosneuquina,Otros,VMS,1528.9977223148294,0.25,382.24943057870735,,otrosneuquina,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,319.9921513927511,36.124203970906905,15.169090078836119,2.8113537528049024,3.8769324902100983,0.6578772515188817,0.4047073084298786,0.23437376130995677,0.10041751025828968,0.03149782572361904,0.0,0.0,1.4472055995142257,1.3996196364433826,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
otrosnoroeste,Otros,0,0.0,0.0,0.0,,otrosnoroeste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pampadelasyeguasi,Hub Centro (resto),GPA (a MEGA),-2.138043765913384,1.0,-2.138043765913384,,pampadelasyeguasi,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,-1.7898188190645619,-0.20205426854828987,-0.08484559003406063,-0.01572480397383891,-0.021684927899072406,-0.0036797186439668362,-0.002263657885632666,-0.0013109276801374983,-0.0005616673685327366,-0.00017617744996050022,-0.0,-0.0,-0.008094685465853744,-0.007828521899476235,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
parvanegraeste,EM / RDM,Otros,0.0,1.0,0.0,,parvanegraeste,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
pasodelasbardasnorte,Otros,VMN,143.21677419354845,1.0,143.21677419354845,,pasodelasbardasnorte,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,119.89094037456546,13.534596912781504,5.683378377446516,1.0533253508947746,1.452564008201246,0.24648580283091281,0.15163103086414204,0.08781243702470137,0.037623265703671416,0.011801239278284407,0.0,0.0,0.542222174781215,0.5243932191760183,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
payunoeste,Otros,Otros,0.0,1.0,0.0,,payunoeste,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
puestoparada,NEUBA I,NEUI,18.517145991087045,1.0,18.517145991087045,,puestoparada,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,15.501243191836588,1.7499493922813198,0.7348297553158081,0.13618920973790627,0.1878085856403313,0.03186926686103167,0.019605063381024166,0.011353668069789422,0.004864482583267996,0.0015258357257538838,0.0,0.0,0.07010636307489719,0.0678011765793274,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
puestorojas,Otros,Otros,0.0,1.0,0.0,,puestorojas,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
puestozuniga,NEUBA I,NEUI,0.0,1.0,0.0,,puestozuniga,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
puntasenillosa,NEUBA I,NEUI,117.21032258064515,1.0,117.21032258064515,,puntasenillosa,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,98.12018092802944,11.07687614861519,4.651344905088486,0.8620540775056039,1.1887957743009445,0.2017269319466493,0.12409665097471848,0.07186674974502734,0.03079133107484348,0.00965827550891316,0.0,0.0,0.44376111928478357,0.42916968857055066,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
ramos,Otros,0,710.0477419354839,0.0,0.0,,ramos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rincondearanda,Hub Centro (resto),VMN,0.0,1.0,0.0,,rincondearanda,0.7518323333333333,0.13297466666666663,0.071394,0.007239,0.01787533333333333,0.002461000000000001,0.002651,0.0005030666666666666,0.00014373333333333332,7.186666666666666e-05,0.0,0.0,0.009604000000000001,0.0032499999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962339510884118,0.745584504375694,11458.96718706134,13270.798013856545
rincondelmangrullo,EM / RDM,YPF - RDM,4289.169677419355,1.0,4289.169677419355,,rincondelmangrullo,0.9716145152119411,0.0179859487948695,0.00127410791462967,0.000160252989262409,0.000122725291776915,1.85282087585359e-05,7.32793950899874e-06,1.27012891489628e-05,1.67694988763765e-06,0.0,0.0,0.0,0.00194452886970879,0.00685768654050757,4167.419516787564,77.14478619057147,5.4648650331895885,0.6873522622601341,0.5263896001419868,0.07947063118400789,0.03143077593996067,0.05447798428186673,0.007192722608607203,0.0,0.0,0.0,8.340414264821474,29.413781166791907,0.9979158279718089,0.5729192197259196,9091.325852723636,12011.037646909577
rinconlaceniza,Hub Centro (resto),VMN,50.80516129032258,1.0,50.80516129032258,,rinconlaceniza,0.7570988000000001,0.13567016666666665,0.0681734,0.009313033333333333,0.0171852,0.0027156333333333343,0.002631966666666667,0.001025803333333286,0.0002930866666666532,0.0001465433333333266,0.0,0.0,0.002055866666666667,0.0036904999999999993,38.46452664670968,6.892744699784945,3.463560582709677,0.47315016060215054,0.8730968578064516,0.1379681895053764,0.1337174910107527,0.05211610380214813,0.014890315372042327,0.0074451576860211635,0.0,0.0,0.10444863759139787,0.18749644774193544,0.9961750084202315,0.7455398707081513,11559.859599460182,13388.043733741924
rioneuquen,NEUBA I,NEUI,4492.58806451613,1.0,4492.58806451613,,rioneuquen,0.913811394858965,0.047068032808744845,0.01592954093290854,0.0031038372932505635,0.004787604196538997,0.0016236762232900352,0.0012907524966322462,0.0008815998356431573,0.00025188566732661636,0.00012594283366330818,0.0,0.0,0.0055851747198510625,0.005540558133185583,4105.378165762222,211.4572824168207,71.56486546840604,13.944262377857532,21.508733470998433,7.294508421391439,5.798819260614425,3.9606648992898297,1.1316185426542371,0.5658092713271186,0.0,0.0,25.0918892846401,24.89144533990732,0.9974945535092349,0.6217000675138847,9744.270857837995,12358.304454143181
sanroque,Hub Centro (resto),TOTAL - APE / ASR,1552.3683870967743,1.0,1552.3683870967743,,sanroque,0.8864415854634112,0.058422695958794006,0.03006808814530289,0.004212986897478015,0.006493790918319774,0.0003962908391174637,0.00032266828850105824,0.0003693890621034028,0.0,0.0,0.0,0.0,0.005148329308911449,0.008124175118060573,1376.0838942813432,90.69354629539829,46.67674949720749,6.540107674897789,10.080755734015748,0.6151893707420044,0.5009000505876644,0.5734279025486496,0.0,0.0,0.0,0.0,7.9921036655179165,12.611712624515437,0.9973333885171097,0.6407958508338704,9958.613261650995,12440.533972929052
sierrachata,Sierra Chata,BdP,5309.269354838711,0.09930347827859974,527.2289140534612,,sierrachata,0.9133565517241381,0.0531516551724138,0.01046144827586207,0.002240068965517241,0.0018004482758620691,0.0005334827586206898,0.00034706896551724137,0.00040712620689655165,0.00024602068965517244,0.0,0.0,0.0,0.0028367931034482766,0.014619275862068968,481.54798290913124,28.02308943669576,5.515578013909212,1.181029128094515,0.9492483892921851,0.281267535493831,0.18298479379131333,0.21464870794477367,0.12970922104158014,0.0,0.0,0.0,1.4956393473253828,7.707704937006599,0.9975838411078708,0.6157834326292879,9500.042839404085,12106.303675231657
sierrachata,Sierra Chata,GPA (a Chile),5309.269354838711,0.04965173913929987,263.6144570267306,,sierrachata,0.9133565517241381,0.0531516551724138,0.01046144827586207,0.002240068965517241,0.0018004482758620691,0.0005334827586206898,0.00034706896551724137,0.00040712620689655165,0.00024602068965517244,0.0,0.0,0.0,0.0028367931034482766,0.014619275862068968,240.77399145456562,14.01154471834788,2.757789006954606,0.5905145640472576,0.47462419464609257,0.1406337677469155,0.09149239689565666,0.10732435397238684,0.06485461052079007,0.0,0.0,0.0,0.7478196736626914,3.8538524685032995,0.9975838411078708,0.6157834326292879,9500.042839404085,12106.303675231657
